method;variation;dataset;target;horizon;tau;coverage;mean_IS;WIS_58;WIS_all;frequency;best WIS_58;best WIS_all;best cov_0.5;best cov_0.8;abs_cov_dev;cov_group_norm;WIS_all_group_norm
bayesian_quantile_regression;5000;Random Walk;cpi;0;0.7;0.178571;2.778119;0.33157;0.40492;annually;0.06613;0.08634;0.464286;0.75;0.521429;1;1
bayesian_quantile_regression;5000;Random Walk;cpi;0;0.8;0.22619;3.841659;0.33157;0.40492;annually;0.06613;0.08634;0.464286;0.75;0.57381;1;1
bayesian_quantile_regression;5000;Random Walk;cpi;0;0.9;0.404762;6.497592;0.33157;0.40492;annually;0.06613;0.08634;0.464286;0.75;0.495238;1;1
bayesian_quantile_regression;5000;Random Walk;cpi;0.5;0.1;0.120482;1.0082;0.25697;0.3423;annually;0.19485;0.26691;0.488095;0.797619;0.020482;0.212982157;0.469281046
bayesian_quantile_regression;5000;Random Walk;cpi;0.5;0.2;0.204819;1.103201;0.25697;0.3423;annually;0.19485;0.26691;0.488095;0.797619;0.004819;0.023813012;0.469281046
bayesian_quantile_regression;5000;Random Walk;cpi;0.5;0.3;0.238095;1.230371;0.25697;0.3423;annually;0.19485;0.26691;0.488095;0.797619;0.061905;0.274192347;0.469281046
bayesian_quantile_regression;5000;Random Walk;cpi;0.5;0.4;0.297619;1.375929;0.25697;0.3423;annually;0.19485;0.26691;0.488095;0.797619;0.102381;0.539474557;0.469281046
bayesian_quantile_regression;5000;Random Walk;cpi;0.5;0.5;0.345238;1.54668;0.25697;0.3423;annually;0.19485;0.26691;0.488095;0.797619;0.154762;0.857145429;0.469281046
bayesian_quantile_regression;5000;Random Walk;cpi;0.5;0.6;0.416667;1.733811;0.25697;0.3423;annually;0.19485;0.26691;0.488095;0.797619;0.183333;1;0.469281046
bayesian_quantile_regression;5000;Random Walk;cpi;0.5;0.7;0.583333;1.965713;0.25697;0.3423;annually;0.19485;0.26691;0.488095;0.797619;0.116667;0.538465515;0.469281046
bayesian_quantile_regression;5000;Random Walk;cpi;0.5;0.8;0.785714;2.557669;0.25697;0.3423;annually;0.19485;0.26691;0.488095;0.797619;0.014286;0.062501313;0.469281046
bayesian_quantile_regression;5000;Random Walk;cpi;0.5;0.9;0.797619;4.693435;0.25697;0.3423;annually;0.19485;0.26691;0.488095;0.797619;0.102381;0.470587654;0.469281046
bayesian_quantile_regression;5000;Random Walk;cpi;1;0.1;0.120482;2.15629;0.56423;0.75024;annually;0.42265;0.56928;0.452381;0.75;0.020482;0.264095155;0.646770792
bayesian_quantile_regression;5000;Random Walk;cpi;1;0.2;0.202381;2.384007;0.56423;0.75024;annually;0.42265;0.56928;0.452381;0.75;0.002381;0;0.646770792
bayesian_quantile_regression;5000;Random Walk;cpi;1;0.3;0.25;2.661083;0.56423;0.75024;annually;0.42265;0.56928;0.452381;0.75;0.05;0.39999832;0.646770792
bayesian_quantile_regression;5000;Random Walk;cpi;1;0.4;0.321429;2.984196;0.56423;0.75024;annually;0.42265;0.56928;0.452381;0.75;0.078571;0.4999965;0.646770792
bayesian_quantile_regression;5000;Random Walk;cpi;1;0.5;0.421687;3.201746;0.56423;0.75024;annually;0.42265;0.56928;0.452381;0.75;0.078313;0.214858215;0.646770792
bayesian_quantile_regression;5000;Random Walk;cpi;1;0.6;0.481928;3.95407;0.56423;0.75024;annually;0.42265;0.56928;0.452381;0.75;0.118072;0.424464662;0.646770792
bayesian_quantile_regression;5000;Random Walk;cpi;1;0.7;0.547619;4.780595;0.56423;0.75024;annually;0.42265;0.56928;0.452381;0.75;0.152381;0.529412346;0.646770792
bayesian_quantile_regression;5000;Random Walk;cpi;1;0.8;0.630952;6.074488;0.56423;0.75024;annually;0.42265;0.56928;0.452381;0.75;0.169048;0.612248257;0.646770792
bayesian_quantile_regression;5000;Random Walk;cpi;1;0.9;0.72619;9.095879;0.56423;0.75024;annually;0.42265;0.56928;0.452381;0.75;0.17381;0.615390083;0.646770792
bayesian_quantile_regression;5000;Random Walk;cpi;1.5;0.1;0.059524;2.938461;0.76325;1.00383;annually;0.41535;0.54762;0.488095;0.805556;0.040476;0.483870531;0.893145911
bayesian_quantile_regression;5000;Random Walk;cpi;1.5;0.2;0.119048;3.237971;0.76325;1.00383;annually;0.41535;0.54762;0.488095;0.805556;0.080952;1;0.893145911
bayesian_quantile_regression;5000;Random Walk;cpi;1.5;0.3;0.178571;3.597287;0.76325;1.00383;annually;0.41535;0.54762;0.488095;0.805556;0.121429;1;0.893145911
bayesian_quantile_regression;5000;Random Walk;cpi;1.5;0.4;0.25;4.03299;0.76325;1.00383;annually;0.41535;0.54762;0.488095;0.805556;0.15;0.753086484;0.893145911
bayesian_quantile_regression;5000;Random Walk;cpi;1.5;0.5;0.361446;4.63348;0.76325;1.00383;annually;0.41535;0.54762;0.488095;0.805556;0.138554;0.625794912;0.893145911
bayesian_quantile_regression;5000;Random Walk;cpi;1.5;0.6;0.369048;5.300064;0.76325;1.00383;annually;0.41535;0.54762;0.488095;0.805556;0.230952;1;0.893145911
bayesian_quantile_regression;5000;Random Walk;cpi;1.5;0.7;0.464286;6.309361;0.76325;1.00383;annually;0.41535;0.54762;0.488095;0.805556;0.235714;1;0.893145911
bayesian_quantile_regression;5000;Random Walk;cpi;1.5;0.8;0.619048;7.557687;0.76325;1.00383;annually;0.41535;0.54762;0.488095;0.805556;0.180952;0.786476246;0.893145911
bayesian_quantile_regression;5000;Random Walk;cpi;1.5;0.9;0.77381;10.707872;0.76325;1.00383;annually;0.41535;0.54762;0.488095;0.805556;0.12619;0.560436061;0.893145911
bayesian_quantile_regression;5000;Random Walk;gdp;0;0.1;0.047619;2.080805;0.92837;1.04612;annually;0.07463;0.10125;0.464286;0.809524;0.052381;0.188679021;0.999249138
bayesian_quantile_regression;5000;Random Walk;gdp;0;0.2;0.083333;2.363027;0.92837;1.04612;annually;0.07463;0.10125;0.464286;0.809524;0.116667;0.308476014;0.999249138
bayesian_quantile_regression;5000;Random Walk;gdp;0;0.3;0.119048;2.747097;0.92837;1.04612;annually;0.07463;0.10125;0.464286;0.809524;0.180952;0.524474559;0.999249138
bayesian_quantile_regression;5000;Random Walk;gdp;0;0.4;0.130952;3.274944;0.92837;1.04612;annually;0.07463;0.10125;0.464286;0.809524;0.269048;0.887097867;0.999249138
bayesian_quantile_regression;5000;Random Walk;gdp;0;0.5;0.166667;4.034462;0.92837;1.04612;annually;0.07463;0.10125;0.464286;0.809524;0.333333;0.961537716;0.999249138
bayesian_quantile_regression;5000;Random Walk;gdp;0;0.6;0.178571;5.247066;0.92837;1.04612;annually;0.07463;0.10125;0.464286;0.809524;0.421429;0.971266157;0.999249138
bayesian_quantile_regression;5000;Random Walk;gdp;0;0.7;0.238095;7.638895;0.92837;1.04612;annually;0.07463;0.10125;0.464286;0.809524;0.461905;0.95000105;0.999249138
bayesian_quantile_regression;5000;Random Walk;gdp;0;0.8;0.309524;13.123025;0.92837;1.04612;annually;0.07463;0.10125;0.464286;0.809524;0.490476;0.952829254;0.999249138
bayesian_quantile_regression;5000;Random Walk;gdp;0;0.9;0.416667;31.927968;0.92837;1.04612;annually;0.07463;0.10125;0.464286;0.809524;0.483333;1;0.999249138
bayesian_quantile_regression;5000;Random Walk;gdp;0.5;0.1;0.083333;2.720288;1.09646;1.25734;annually;0.43561;0.54599;0.5;0.797619;0.016667;0.222228444;1
bayesian_quantile_regression;5000;Random Walk;gdp;0.5;0.2;0.142857;3.023887;1.09646;1.25734;annually;0.43561;0.54599;0.5;0.797619;0.057143;0.821425893;1
bayesian_quantile_regression;5000;Random Walk;gdp;0.5;0.3;0.25;3.399391;1.09646;1.25734;annually;0.43561;0.54599;0.5;0.797619;0.05;0.466668907;1
bayesian_quantile_regression;5000;Random Walk;gdp;0.5;0.4;0.309524;3.978595;1.09646;1.25734;annually;0.43561;0.54599;0.5;0.797619;0.090476;1;1
bayesian_quantile_regression;5000;Random Walk;gdp;0.5;0.5;0.440476;4.88808;1.09646;1.25734;annually;0.43561;0.54599;0.5;0.797619;0.059524;0.625002625;1
bayesian_quantile_regression;5000;Random Walk;gdp;0.5;0.6;0.559524;6.480355;1.09646;1.25734;annually;0.43561;0.54599;0.5;0.797619;0.040476;0.428569714;1
bayesian_quantile_regression;5000;Random Walk;gdp;0.5;0.7;0.650602;9.389903;1.09646;1.25734;annually;0.43561;0.54599;0.5;0.797619;0.049398;0.342954259;1
bayesian_quantile_regression;5000;Random Walk;gdp;0.5;0.8;0.678571;15.191339;1.09646;1.25734;annually;0.43561;0.54599;0.5;0.797619;0.121429;0.909096463;1
bayesian_quantile_regression;5000;Random Walk;gdp;0.5;0.9;0.738095;33.684102;1.09646;1.25734;annually;0.43561;0.54599;0.5;0.797619;0.161905;1;1
bayesian_quantile_regression;5000;Random Walk;gdp;1;0.1;0.059524;4.668061;1.46026;1.80925;annually;0.61863;0.75981;0.511905;0.791667;0.040476;0.333328667;1
bayesian_quantile_regression;5000;Random Walk;gdp;1;0.2;0.142857;5.140547;1.46026;1.80925;annually;0.61863;0.75981;0.511905;0.791667;0.057143;0.363637058;1
bayesian_quantile_regression;5000;Random Walk;gdp;1;0.3;0.25;5.739312;1.46026;1.80925;annually;0.61863;0.75981;0.511905;0.791667;0.05;0.155842102;1
bayesian_quantile_regression;5000;Random Walk;gdp;1;0.4;0.27381;6.49326;1.46026;1.80925;annually;0.61863;0.75981;0.511905;0.791667;0.12619;0.534879519;1
bayesian_quantile_regression;5000;Random Walk;gdp;1;0.5;0.357143;7.509926;1.46026;1.80925;annually;0.61863;0.75981;0.511905;0.791667;0.142857;0.578946903;1
bayesian_quantile_regression;5000;Random Walk;gdp;1;0.6;0.452381;8.963084;1.46026;1.80925;annually;0.61863;0.75981;0.511905;0.791667;0.147619;0.478260393;1
bayesian_quantile_regression;5000;Random Walk;gdp;1;0.7;0.559524;11.661202;1.46026;1.80925;annually;0.61863;0.75981;0.511905;0.791667;0.140476;0.360000538;1
bayesian_quantile_regression;5000;Random Walk;gdp;1;0.8;0.642857;17.731575;1.46026;1.80925;annually;0.61863;0.75981;0.511905;0.791667;0.157143;0.581395803;1
bayesian_quantile_regression;5000;Random Walk;gdp;1;0.9;0.714286;37.637486;1.46026;1.80925;annually;0.61863;0.75981;0.511905;0.791667;0.185714;1;1
bayesian_quantile_regression;5000;Random Walk;gdp;1.5;0.1;0.072289;8.980904;2.53265;3.2274;annually;0.91157;1.18817;0.5;0.785714;0.027711;0.32128857;0.994940476
bayesian_quantile_regression;5000;Random Walk;gdp;1.5;0.2;0.108434;9.77449;2.53265;3.2274;annually;0.91157;1.18817;0.5;0.785714;0.091566;0.931290085;0.994940476
bayesian_quantile_regression;5000;Random Walk;gdp;1.5;0.3;0.178571;11.045175;2.53265;3.2274;annually;0.91157;1.18817;0.5;0.785714;0.121429;0.6666704;0.994940476
bayesian_quantile_regression;5000;Random Walk;gdp;1.5;0.4;0.285714;12.363205;2.53265;3.2274;annually;0.91157;1.18817;0.5;0.785714;0.114286;0.5;0.994940476
bayesian_quantile_regression;5000;Random Walk;gdp;1.5;0.5;0.369048;13.972884;2.53265;3.2274;annually;0.91157;1.18817;0.5;0.785714;0.130952;0.611108519;0.994940476
bayesian_quantile_regression;5000;Random Walk;gdp;1.5;0.6;0.457831;16.377989;2.53265;3.2274;annually;0.91157;1.18817;0.5;0.785714;0.142169;0.603309072;0.994940476
bayesian_quantile_regression;5000;Random Walk;gdp;1.5;0.7;0.571429;20.231004;2.53265;3.2274;annually;0.91157;1.18817;0.5;0.785714;0.128571;0.424777084;0.994940476
bayesian_quantile_regression;5000;Random Walk;gdp;1.5;0.8;0.619048;28.38399;2.53265;3.2274;annually;0.91157;1.18817;0.5;0.785714;0.180952;0.636362942;0.994940476
bayesian_quantile_regression;5000;Random Walk;gdp;1.5;0.9;0.738095;51.475765;2.53265;3.2274;annually;0.91157;1.18817;0.5;0.785714;0.161905;0.621622972;0.994940476
bayesian_quantile_regression;5000;WEO;cpi;0;0.1;0.101266;0.86269;0.24443;0.31393;annually;0.09389;0.12434;0.511905;0.797619;0.001266;0;0.962532365
bayesian_quantile_regression;5000;WEO;cpi;0;0.2;0.151899;0.968209;0.24443;0.31393;annually;0.09389;0.12434;0.511905;0.797619;0.048101;0.122744888;0.962532365
bayesian_quantile_regression;5000;WEO;cpi;0;0.3;0.189873;1.083747;0.24443;0.31393;annually;0.09389;0.12434;0.511905;0.797619;0.110127;0.2776279;0.962532365
bayesian_quantile_regression;5000;WEO;cpi;0;0.4;0.227848;1.227718;0.24443;0.31393;annually;0.09389;0.12434;0.511905;0.797619;0.172152;0.481276451;0.962532365
bayesian_quantile_regression;5000;WEO;cpi;0;0.5;0.291139;1.42112;0.24443;0.31393;annually;0.09389;0.12434;0.511905;0.797619;0.208861;0.689346689;0.962532365
bayesian_quantile_regression;5000;WEO;cpi;0;0.6;0.316456;1.70034;0.24443;0.31393;annually;0.09389;0.12434;0.511905;0.797619;0.283544;1;0.962532365
bayesian_quantile_regression;5000;WEO;cpi;0;0.7;0.392405;2.045738;0.24443;0.31393;annually;0.09389;0.12434;0.511905;0.797619;0.307595;0.975112139;0.962532365
bayesian_quantile_regression;5000;WEO;cpi;0;0.8;0.518987;2.558019;0.24443;0.31393;annually;0.09389;0.12434;0.511905;0.797619;0.281013;0.956545024;0.962532365
bayesian_quantile_regression;5000;WEO;cpi;0;0.9;0.632911;4.024486;0.24443;0.31393;annually;0.09389;0.12434;0.511905;0.797619;0.267089;0.858488416;0.962532365
bayesian_quantile_regression;5000;WEO;cpi;0.5;0.1;0.050633;0.927455;0.25666;0.32898;annually;0.19759;0.27222;0.47619;0.77381;0.049367;0.456929491;0.28124071
bayesian_quantile_regression;5000;WEO;cpi;0.5;0.2;0.240506;1.025702;0.25666;0.32898;annually;0.19759;0.27222;0.47619;0.77381;0.040506;0.228749543;0.28124071
bayesian_quantile_regression;5000;WEO;cpi;0.5;0.3;0.341772;1.165089;0.25666;0.32898;annually;0.19759;0.27222;0.47619;0.77381;0.041772;0.169767269;0.28124071
bayesian_quantile_regression;5000;WEO;cpi;0.5;0.4;0.392405;1.31741;0.25666;0.32898;annually;0.19759;0.27222;0.47619;0.77381;0.007595;0.011832605;0.28124071
bayesian_quantile_regression;5000;WEO;cpi;0.5;0.5;0.531646;1.521865;0.25666;0.32898;annually;0.19759;0.27222;0.47619;0.77381;0.031646;0.041139041;0.28124071
bayesian_quantile_regression;5000;WEO;cpi;0.5;0.6;0.607595;1.766081;0.25666;0.32898;annually;0.19759;0.27222;0.47619;0.77381;0.007595;0;0.28124071
bayesian_quantile_regression;5000;WEO;cpi;0.5;0.7;0.64557;2.122476;0.25666;0.32898;annually;0.19759;0.27222;0.47619;0.77381;0.05443;0.224762629;0.28124071
bayesian_quantile_regression;5000;WEO;cpi;0.5;0.8;0.696203;2.611876;0.25666;0.32898;annually;0.19759;0.27222;0.47619;0.77381;0.103797;0.341541021;0.28124071
bayesian_quantile_regression;5000;WEO;cpi;0.5;0.9;0.759494;3.627645;0.25666;0.32898;annually;0.19759;0.27222;0.47619;0.77381;0.140506;0.383438041;0.28124071
bayesian_quantile_regression;5000;WEO;cpi;1;0.1;0.089744;1.91297;0.43326;0.60268;annually;0.36285;0.4987;0.52381;0.785714;0.010256;0.10988;0.385754035
bayesian_quantile_regression;5000;WEO;cpi;1;0.2;0.179487;2.107578;0.43326;0.60268;annually;0.36285;0.4987;0.52381;0.785714;0.020513;0.135092988;0.385754035
bayesian_quantile_regression;5000;WEO;cpi;1;0.3;0.269231;2.294334;0.43326;0.60268;annually;0.36285;0.4987;0.52381;0.785714;0.030769;0.216781722;0.385754035
bayesian_quantile_regression;5000;WEO;cpi;1;0.4;0.282051;2.527797;0.43326;0.60268;annually;0.36285;0.4987;0.52381;0.785714;0.117949;0.720280254;0.385754035
bayesian_quantile_regression;5000;WEO;cpi;1;0.5;0.410256;2.733173;0.43326;0.60268;annually;0.36285;0.4987;0.52381;0.785714;0.089744;0.369231286;0.385754035
bayesian_quantile_regression;5000;WEO;cpi;1;0.6;0.589744;3.033207;0.43326;0.60268;annually;0.36285;0.4987;0.52381;0.785714;0.010256;0.013206683;0.385754035
bayesian_quantile_regression;5000;WEO;cpi;1;0.7;0.653846;3.428453;0.43326;0.60268;annually;0.36285;0.4987;0.52381;0.785714;0.046154;0.139859873;0.385754035
bayesian_quantile_regression;5000;WEO;cpi;1;0.8;0.74359;3.998614;0.43326;0.60268;annually;0.36285;0.4987;0.52381;0.785714;0.05641;0.154454821;0.385754035
bayesian_quantile_regression;5000;WEO;cpi;1;0.9;0.769231;5.123124;0.43326;0.60268;annually;0.36285;0.4987;0.52381;0.785714;0.130769;0.381119108;0.385754035
bayesian_quantile_regression;5000;WEO;cpi;1.5;0.1;0.089744;2.426304;0.58534;0.79485;annually;0.39149;0.52285;0.5;0.797619;0.010256;0;0.892945077
bayesian_quantile_regression;5000;WEO;cpi;1.5;0.2;0.141026;2.673023;0.58534;0.79485;annually;0.39149;0.52285;0.5;0.797619;0.058974;0.720278474;0.892945077
bayesian_quantile_regression;5000;WEO;cpi;1.5;0.3;0.230769;2.937331;0.58534;0.79485;annually;0.39149;0.52285;0.5;0.797619;0.069231;0.59707;0.892945077
bayesian_quantile_regression;5000;WEO;cpi;1.5;0.4;0.294872;3.245595;0.58534;0.79485;annually;0.39149;0.52285;0.5;0.797619;0.105128;0.803419761;0.892945077
bayesian_quantile_regression;5000;WEO;cpi;1.5;0.5;0.371795;3.575958;0.58534;0.79485;annually;0.39149;0.52285;0.5;0.797619;0.128205;1;0.892945077
bayesian_quantile_regression;5000;WEO;cpi;1.5;0.6;0.512821;4.003798;0.58534;0.79485;annually;0.39149;0.52285;0.5;0.797619;0.087179;0.493584494;0.892945077
bayesian_quantile_regression;5000;WEO;cpi;1.5;0.7;0.615385;4.690365;0.58534;0.79485;annually;0.39149;0.52285;0.5;0.797619;0.084615;0.254435843;0.892945077
bayesian_quantile_regression;5000;WEO;cpi;1.5;0.8;0.653846;5.693704;0.58534;0.79485;annually;0.39149;0.52285;0.5;0.797619;0.146154;0.69552997;0.892945077
bayesian_quantile_regression;5000;WEO;cpi;1.5;0.9;0.705128;8.412041;0.58534;0.79485;annually;0.39149;0.52285;0.5;0.797619;0.194872;0.80637571;0.892945077
bayesian_quantile_regression;5000;WEO;gdp;0;0.1;0.071429;1.720655;0.62489;0.73683;annually;0.17956;0.24332;0.488095;0.797619;0.028571;0.322575838;0.998199838
bayesian_quantile_regression;5000;WEO;gdp;0;0.2;0.142857;1.93118;0.62489;0.73683;annually;0.17956;0.24332;0.488095;0.797619;0.057143;0.383334383;0.998199838
bayesian_quantile_regression;5000;WEO;gdp;0;0.3;0.202381;2.218817;0.62489;0.73683;annually;0.17956;0.24332;0.488095;0.797619;0.097619;0.36144621;0.998199838
bayesian_quantile_regression;5000;WEO;gdp;0;0.4;0.321429;2.576132;0.62489;0.73683;annually;0.17956;0.24332;0.488095;0.797619;0.078571;0.326314161;0.998199838
bayesian_quantile_regression;5000;WEO;gdp;0;0.5;0.380952;3.117001;0.62489;0.73683;annually;0.17956;0.24332;0.488095;0.797619;0.119048;0.642860571;0.998199838
bayesian_quantile_regression;5000;WEO;gdp;0;0.6;0.47619;3.981451;0.62489;0.73683;annually;0.17956;0.24332;0.488095;0.797619;0.12381;0.833336833;0.998199838
bayesian_quantile_regression;5000;WEO;gdp;0;0.7;0.488095;5.239204;0.62489;0.73683;annually;0.17956;0.24332;0.488095;0.797619;0.211905;1;0.998199838
bayesian_quantile_regression;5000;WEO;gdp;0;0.8;0.547619;7.829757;0.62489;0.73683;annually;0.17956;0.24332;0.488095;0.797619;0.252381;1;0.998199838
bayesian_quantile_regression;5000;WEO;gdp;0;0.9;0.559524;15.185447;0.62489;0.73683;annually;0.17956;0.24332;0.488095;0.797619;0.340476;1;0.998199838
bayesian_quantile_regression;5000;WEO;gdp;0.5;0.1;0.130952;1.663915;0.67775;0.77122;annually;0.31527;0.43891;0.5;0.797619;0.030952;0.285709143;0.989400661
bayesian_quantile_regression;5000;WEO;gdp;0.5;0.2;0.309524;1.885008;0.67775;0.77122;annually;0.31527;0.43891;0.5;0.797619;0.109524;0.818185289;0.989400661
bayesian_quantile_regression;5000;WEO;gdp;0.5;0.3;0.452381;2.23032;0.67775;0.77122;annually;0.31527;0.43891;0.5;0.797619;0.152381;1;0.989400661
bayesian_quantile_regression;5000;WEO;gdp;0.5;0.4;0.559524;2.713191;0.67775;0.77122;annually;0.31527;0.43891;0.5;0.797619;0.159524;1;0.989400661
bayesian_quantile_regression;5000;WEO;gdp;0.5;0.5;0.607143;3.37514;0.67775;0.77122;annually;0.31527;0.43891;0.5;0.797619;0.107143;0.80232889;0.989400661
bayesian_quantile_regression;5000;WEO;gdp;0.5;0.6;0.666667;4.380224;0.67775;0.77122;annually;0.31527;0.43891;0.5;0.797619;0.066667;0.529206596;0.989400661
bayesian_quantile_regression;5000;WEO;gdp;0.5;0.7;0.678571;5.827385;0.67775;0.77122;annually;0.31527;0.43891;0.5;0.797619;0.021429;0.177096795;0.989400661
bayesian_quantile_regression;5000;WEO;gdp;0.5;0.8;0.702381;8.505808;0.67775;0.77122;annually;0.31527;0.43891;0.5;0.797619;0.097619;0.521246552;0.989400661
bayesian_quantile_regression;5000;WEO;gdp;0.5;0.9;0.702381;15.695093;0.67775;0.77122;annually;0.31527;0.43891;0.5;0.797619;0.197619;0.836174678;0.989400661
bayesian_quantile_regression;5000;WEO;gdp;1;0.1;0.107143;7.765825;2.21116;2.82543;annually;0.66;0.88065;0.511905;0.785714;0.007143;0.021739527;1
bayesian_quantile_regression;5000;WEO;gdp;1;0.2;0.154762;8.615466;2.21116;2.82543;annually;0.66;0.88065;0.511905;0.785714;0.045238;0.342920806;1
bayesian_quantile_regression;5000;WEO;gdp;1;0.3;0.214286;9.657329;2.21116;2.82543;annually;0.66;0.88065;0.511905;0.785714;0.085714;0.711105719;1
bayesian_quantile_regression;5000;WEO;gdp;1;0.4;0.285714;10.877889;2.21116;2.82543;annually;0.66;0.88065;0.511905;0.785714;0.114286;0.901966597;1
bayesian_quantile_regression;5000;WEO;gdp;1;0.5;0.321429;12.482357;2.21116;2.82543;annually;0.66;0.88065;0.511905;0.785714;0.178571;1;1
bayesian_quantile_regression;5000;WEO;gdp;1;0.6;0.369048;14.639754;2.21116;2.82543;annually;0.66;0.88065;0.511905;0.785714;0.230952;0.94999895;1
bayesian_quantile_regression;5000;WEO;gdp;1;0.7;0.392857;17.89937;2.21116;2.82543;annually;0.66;0.88065;0.511905;0.785714;0.307143;1;1
bayesian_quantile_regression;5000;WEO;gdp;1;0.8;0.440476;24.073157;2.21116;2.82543;annually;0.66;0.88065;0.511905;0.785714;0.359524;1;1
bayesian_quantile_regression;5000;WEO;gdp;1;0.9;0.488095;42.33231;2.21116;2.82543;annually;0.66;0.88065;0.511905;0.785714;0.411905;1;1
bayesian_quantile_regression;5000;WEO;gdp;1.5;0.1;0.059524;9.511342;2.73372;3.46747;annually;0.83635;1.11217;0.47619;0.75974;0.040476;0.36585091;1
bayesian_quantile_regression;5000;WEO;gdp;1.5;0.2;0.119048;10.548284;2.73372;3.46747;annually;0.83635;1.11217;0.47619;0.75974;0.080952;0.666660444;1
bayesian_quantile_regression;5000;WEO;gdp;1.5;0.3;0.166667;11.683101;2.73372;3.46747;annually;0.83635;1.11217;0.47619;0.75974;0.133333;1;1
bayesian_quantile_regression;5000;WEO;gdp;1.5;0.4;0.25;13.27581;2.73372;3.46747;annually;0.83635;1.11217;0.47619;0.75974;0.15;1;1
bayesian_quantile_regression;5000;WEO;gdp;1.5;0.5;0.285714;15.277911;2.73372;3.46747;annually;0.83635;1.11217;0.47619;0.75974;0.214286;1;1
bayesian_quantile_regression;5000;WEO;gdp;1.5;0.6;0.321429;17.94491;2.73372;3.46747;annually;0.83635;1.11217;0.47619;0.75974;0.278571;1;1
bayesian_quantile_regression;5000;WEO;gdp;1.5;0.7;0.440476;22.140308;2.73372;3.46747;annually;0.83635;1.11217;0.47619;0.75974;0.259524;1;1
bayesian_quantile_regression;5000;WEO;gdp;1.5;0.8;0.488095;30.148333;2.73372;3.46747;annually;0.83635;1.11217;0.47619;0.75974;0.311905;1;1
bayesian_quantile_regression;5000;WEO;gdp;1.5;0.9;0.559524;52.508554;2.73372;3.46747;annually;0.83635;1.11217;0.47619;0.75974;0.340476;1;1
bayesian_quantile_regression;;AR(1);cpi;0;0.1;0.057143;0.867134;0.23327;0.3029;quarterly;0.21586;0.29226;0.497024;0.776786;0.042857;0.984621349;0.198248556
bayesian_quantile_regression;;AR(1);cpi;0;0.2;0.084507;0.965255;0.23327;0.3029;quarterly;0.21586;0.29226;0.497024;0.776786;0.115493;1;0.198248556
bayesian_quantile_regression;;AR(1);cpi;0;0.3;0.169014;1.077561;0.23327;0.3029;quarterly;0.21586;0.29226;0.497024;0.776786;0.130986;1;0.198248556
bayesian_quantile_regression;;AR(1);cpi;0;0.4;0.183099;1.22172;0.23327;0.3029;quarterly;0.21586;0.29226;0.497024;0.776786;0.216901;1;0.198248556
